grupo,categoria,titulo,url,logo,tvg_id,fonte
Filmes,Movies,Сити Эдем КиноФантастика [Not 24/7],https://cityeden.catcast.tv/content/45268/index.m3u8,https://i.imgur.com/I64FeIO.png,CityEdenKinoFantastika.ru@HD,iptv-org
Filmes,Movies,Сити Эдем КиноЭкшен [Not 24/7],https://cityeden.catcast.tv/content/41333/index.m3u8,https://i.imgur.com/uuzuvD0.png,CityEdenKinoAction.ru@HD,iptv-org
Filmes,Classic;Movies,Смотрим 100% Классика,https://player.smotrim.ru/iframe/stream/live_id/78a66c7c-df38-4091-b2e1-9eeeb4c96338,https://i.imgur.com/aASNpKq.png,Smotrim100Klassika.ru@SD,iptv-org
Filmes,Movies,Феникс плюс Кино (576p),http://31.148.48.15/Feniks_plus_kino/index.m3u8,https://i.imgur.com/S9OPMLE.png,FeniksplusKino.ru@SD,iptv-org
Filmes,Movies,动作电影 (1080p),http://39.134.19.68/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8,https://i.imgur.com/AuiVcyh.png,CHCAction.cn@SD,iptv-org
Filmes,Movies,江苏影视 (576p),http://223.110.243.134/PLTV/4/224/3221225937/index.m3u8,https://www.tvchinese.net/uploads/tv/jsys.jpg,JiangsuMovieChannel.cn@SD,iptv-org
Series,Classic;Comedy;Public;Series,3Cat Plats bruts (1080p),https://fast-tailor.3catdirectes.cat/v1/channel/ccma-channel2/hls.m3u8,https://i.imgur.com/49ZENis.png,3CatPlatsbruts.es@SD,iptv-org
Series,Series,13 Teleseries (720p),https://origin.dpsgo.com/ssai/event/f4TrySe8SoiGF8Lu3EIq1g/master.m3u8,https://i.imgur.com/csBNi2L.png,13T.cl@SD,iptv-org
Series,Series,48 Hours (1080p),https://dai.google.com/linear/hls/event/JUr94WL2QAiVpGNHY5n5dA/master.m3u8,https://images.pluto.tv/channels/6176f39e709f160007ec61c3/colorLogoPNG.png,48Hours.us@US,iptv-org
Series,Series,Afra Series,https://afrashls.wns.live/hls/stream.m3u8,,AfraSeries.ir@SD,iptv-org
Series,Series,All Reality We TV (720p) [Geo-blocked],https://pb-6pmy4e08w6rny.akamaized.net/playlist.m3u8,https://i.imgur.com/HZTz5HJ.png,AllRealitybyWEtv.us@SD,iptv-org
Series,Series,All Weddings We TV (720p) [Geo-blocked],https://pb-amiq9wz02dhco.akamaized.net/playlist.m3u8,https://i.imgur.com/OjLCew5.png,AllWeddingsWEtv.us@SD,iptv-org
Series,Series,Always Funny Videos (720p),https://d24l3uppudokci.cloudfront.net/playlist.m3u8,https://i.imgur.com/vfdN5Xl.png,AlwaysFunnyVideos.us@SD,iptv-org
Series,Series,Amedia 2 (576p),http://31.148.48.15/A2/index.m3u8,https://i.imgur.com/NqHla2V.png,A2.ru@SD,iptv-org
Series,Comedy;Series,Anger Management Channel (1080p),https://amg00353-lionsgatestudio-angermgmt-samsungau-o9jg9.amagi.tv/playlist/amg00353-lionsgatestudio-angermgmt-samsungau/playlist.m3u8,https://i.imgur.com/VXZgrNy.png,AngerManagementChannel.us@SD,iptv-org
Series,Series,Antiques Roadshow PBS (1080p),https://amg00953-pbsusa-antiroadshow-xumo-x6ud5.amagi.tv/playlist.m3u8,https://i.imgur.com/U9CYaok.png,PBSAntiquesRoadshow.us@SD,iptv-org
Series,Series,Antiques Roadshow UK (1080p),https://bbc-antiquesroadshowuk-1-us.roku.wurl.tv/playlist.m3u8,https://i.imgur.com/rKWLv48.png,AntiquesRoadshowUK.us@SD,iptv-org
Series,Series,Are We There Yet? (1080p),https://amg00353-lionsgatestudio-arewethereyet-samsunguk-6h2ju.amagi.tv/playlist/amg00353-lionsgatestudio-arewethereyet-samsunguk/playlist.m3u8,https://i.imgur.com/3BJQiHP.png,AreWeThereYet.us@SD,iptv-org
Series,Series,At Home with Family Handyman (720p),https://d1ik2p49apxqjf.cloudfront.net/playlist.m3u8,https://i.imgur.com/WfKlGbX.png,AtHomewithFamilyHandyman.us@SD,iptv-org
Series,Series,AVA Series,https://avaserieshls.wns.live/hls/stream.m3u8,https://i.imgur.com/8AfAfZE.png,AVASeries.ir@SD,iptv-org
Series,Classic;Series,AWTV (1080p) [Geo-blocked],https://awtv.nuvemplay.live/hls/stream.m3u8,https://i.imgur.com/2tdMyef.png,AWTV.br@HD,iptv-org
Series,Series,Bab Al Hara (1080p),https://shd-amg-fast.edgenextcdn.net/tx010/playlist.m3u8,https://i.imgur.com/QtlnZbq.png,BabAlHara.sa@SD,iptv-org
Series,Series,Baywatch (1080p),https://amg00145-fremantlemedian-baywatch-samsungau-gtsd6.amagi.tv/playlist/amg00145-fremantlemedian-baywatch-samsungau/playlist.m3u8,https://i.imgur.com/c2esKHg.png,Baywatch.us@US,iptv-org
Series,Series,BBC Doctor Who Classic (1080p),https://bbc-classicdrwho-1-us.roku.wurl.tv/playlist.m3u8,https://i.imgur.com/JIqJQQM.png,DoctorWhoClassic.us@US,iptv-org
Series,Series,BBC Drama (1080p),https://amg00793-amg00793c40-rakuten-es-5444.playouts.now.amagi.tv/playlist.m3u8,https://i.imgur.com/HctHhLL.png,BBCDrama.uk@Spain,iptv-org
Series,Series,CBC Drama (576p),https://flu.systemnet.tv/CBCDrama/index.m3u8,https://i.imgur.com/I8YdakH.png,CBCDrama.eg@SD,iptv-org
Series,Series,Celebrity Name Game (1080p) [Geo-blocked],https://amg00353-amg00353c19-xumo-us-2608.playouts.now.amagi.tv/lionsgate-clbng/playlist.m3u8,https://provider-static.plex.tv/epg/cms/production/773232e1-5c36-490b-922e-e5be8ec12eb2/celebrityd5796a3e14bf45513f7b3071b90d030.png,CelebrityNameGame.us@SD,iptv-org
Series,Auto;Series,Choppertown (720p),https://linear-11.frequency.stream/dist/glewedtv/11/hls/master/playlist.m3u8,https://i.imgur.com/U6cu5Ms.png,Choppertown.us@SD,iptv-org
Series,Business;Series,CNBC-e,https://hnpsechtsc.turknet.ercdn.net/xpnvudnlsv/cnbc-e/cnbc-e.m3u8,https://s.cnbce.com/dist/images/logo-nav.png,CNBCe.tr@SD,iptv-org
Series,Series,Cold Case Files (1080p),https://aegis-cloudfront-1.tubi.video/1e764712-0649-4946-bd7e-f1bbba3be6fa/playlist.m3u8,https://i.imgur.com/mowSfj6.png,ColdCaseFiles.us@SD,iptv-org
Series,Series,COPS,https://a7d6af1c184e465db4f39316a5181c1f.mediatailor.us-east-1.amazonaws.com/v1/master/0fb304b2320b25f067414d481a779b77db81760d/RakutenTV-eu_COPS/playlist.m3u8,https://i.imgur.com/J3XO6V2.png,Cops.us@Poland,iptv-org
Series,Series,Cops (720p),https://langleyproductions-cops-2-eu.rakuten.wurl.tv/playlist.m3u8,https://i.imgur.com/J3XO6V2.png,Cops.us@SD,iptv-org
Series,Series,Dark Matter TV (720p),https://tricoast-tv-dark-matter-01-us.ono.wurl.tv/playlist.m3u8,https://i.imgur.com/9K8T3ND.png,DarkMatterTV.us@SD,iptv-org
Series,Series,Deal or No Deal (1080p),https://amg00627-banijaygroup-dealornodeal-samsungau-si7xg.amagi.tv/playlist/amg00627-banijaygroup-dealornodeal-samsungau/playlist.m3u8,https://i.imgur.com/lZvNXA1.png,DealorNoDeal.us@SD,iptv-org
Series,Series,Degrassi (720p),https://d3537vnymvfque.cloudfront.net/playlist.m3u8,https://i.imgur.com/vhSzfDC.png,Degrassi.us@US,iptv-org
Series,Series,Designated Survivor (1080p) [Geo-blocked],https://amg00353-amg00353c40-xumo-us-4839.playouts.now.amagi.tv/playlist.m3u8,https://provider-static.plex.tv/epg/cms/production/6f31f52b-2b65-49eb-91e5-52e07edd1927/DesignatedSurvivor_Plex_1500x1000_Logo_Dark.png,DesignatedSurvivor.us@SD,iptv-org
Series,Series,Dlife (1080p),https://43.100.9.67/api/streams/live/cs312/1080p/mpegts,,Dlife.jp@SD,iptv-org
Series,Series,Dog the Bounty Hunter (1080p),https://aegis-cloudfront-1.tubi.video/ff0ad399-75ed-42ba-8c60-75bb6cb8c929/playlist.m3u8,https://i.imgur.com/lMICupK.png,DogtheBountyHunter.us@US,iptv-org
Series,Series,Dog The Bounty Hunter [Geo-blocked] (1080p),https://amg00276-amg00276c11-rakuten-uk-3446.playouts.now.amagi.tv/playlist/amg00276-aetelevisionnetworksfast-dogthebountyhunterall-rakutenuk/playlist.m3u8,https://i.imgur.com/lMICupK.png,DogtheBountyHunter.us@UK,iptv-org
Series,Series,Dog Whisperer (1080p) [Geo-blocked],https://pb-ffpxvjshv4rxx.akamaized.net/Dog_Whisperer_with_Cesar_Millan.m3u8,https://i.imgur.com/tgWypVJ.png,DogWhisperer.us@UK,iptv-org
Series,Series,Don't Tell The Bride (1080p),https://amg00426-lds-amg00426c15-samsung-au-3684.playouts.now.amagi.tv/playlist.m3u8,https://i.imgur.com/h0bc3Fa.png,DontTellTheBride.uk@SD,iptv-org
Series,Series,Donna TV (480p),https://streaming.softwarecreation.it/DonnaTv/DonnaTv/playlist.m3u8,https://i.imgur.com/39cSNHs.png,DonnaTV.it@SD,iptv-org
Series,Series,Duck Dynasty (1080p),https://amg00276-amg00276c2-rakuten-uk-3449.playouts.now.amagi.tv/playlist.m3u8,https://i.imgur.com/vMcSlwm.png,DuckDynasty.us@UK,iptv-org
Series,Series,Duck Dynasty (1080p),https://aegis-cloudfront-1.tubi.video/ae3cd8ce-3c41-452b-92a0-78fdb3c5b855/playlist.m3u8,https://i.imgur.com/vMcSlwm.png,DuckDynasty.us@US,iptv-org
Series,Series,Epic Drama Ukraine [Not 24/7],http://315e5a5d.ottrast.com/iptv/8XFKA8883W9M5K/1048/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Epic-Drama-TV.jpg/960px-Epic-Drama-TV.jpg,EpicDrama.uk@Ukraine,iptv-org
Series,Series,Europa Europa,http://181.119.93.83:8000/play/a1sr/index.m3u8,https://i.imgur.com/w5SOfyJ.png,EuropaEuropa.ar@SD,iptv-org
Series,Series,Fear Factor (1080p),https://amg00627-banijaygroup-fearfactor-samsungau-9vdod.amagi.tv/playlist/amg00627-banijaygroup-fearfactor-samsungau/playlist.m3u8,https://i.imgur.com/CIYnLWz.png,FearFactor.us@US,iptv-org
Series,Series,GEM Series,https://ca-rt.onetv.app/gemseries/index-0.m3u8?token=onetv202,https://i.imgur.com/M0WMDXm.png,GEMSeries.tr@SD,iptv-org
Series,Series,GEM Series Plus,https://ca-rt.onetv.app/gemseriesplus/index-0.m3u8?token=onetv202,https://gemgroup.tv/assets/images/channels/icon_33.png,GEMSeriesPlus.tr@SD,iptv-org
Series,Series,"like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"" group-title=""Series"",Ghost Dimension (1080p)","https://d3s7x6kmqcnb6b.cloudfront.net/d/distro001a/Q7VW3TCBWCN12JGUJGUY/hls3/now,-1m/m.m3u8?ads.vf=7sLXLbaCnLW",https://i.imgur.com/a0jOxez.png,GhostDimension.us@UK,iptv-org
Series,Series,Ghost Hunters (1080p),https://amg00353-amg00353c30-samsung-au-3440.playouts.now.amagi.tv/playlist.m3u8,https://i.imgur.com/KdBr6rG.png,GhostHunters.us@UK,iptv-org
Series,Documentary;Series,GZT (1080p),https://mn-nl.mncdn.com/gzttv/gzttv/playlist.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/GZT_logo.svg/960px-GZT_logo.svg.png,GZT.tr@SD,iptv-org
Series,Series,Haunt TV (1080p),https://amg01446-blueantmediacan-haunttvaussam-samsungau-vcnai.amagi.tv/playlist/amg01446-blueantmediacan-haunttvaussam-samsungau/playlist.m3u8,https://images.pluto.tv/channels/63934c218ef524000757b122/colorLogoPNG.png,HauntTV.ca@SD,iptv-org
Series,Series,Hell's Kitchen (1080p),https://amg00654-itv-amg00654c1-samsung-au-1072.playouts.now.amagi.tv/itv-hellskitchen-samsung/playlist.m3u8,https://i.imgur.com/P9eT0O9.png,HellsKitchen.us@UK,iptv-org
Series,Series,Home.Made.Nation (1080p),https://3238c44f.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/Um9rdV9MaXZlbHlQbGFjZV9ITFM/playlist.m3u8,https://i.imgur.com/IdGNIoB.png,HomeMadeNation.us@SD,iptv-org
Series,Series,Homes Under The Hammer (720p),https://all3media-homes-under-the-hammer-1-au.samsung.wurl.tv/playlist.m3u8,https://i.imgur.com/P5Haaln.png,HomesUnderHammer.us@UK,iptv-org
Series,Entertainment;General;Series,HTV3,https://liveh12byt.vtvprime.vn/hls/HTV3/03.m3u8,https://upload.wikimedia.org/wikipedia/commons/6/65/HTV3-2018.png,HTV3.vn@SD,iptv-org
Series,Series,Impossible Quiz Show (1080p),https://bbc-impossible-1-us.roku.wurl.tv/playlist.m3u8,https://i.imgur.com/9EWffqx.png,ImpossibleQuizShow.us@SD,iptv-org
Series,Series,Inside Crime (1080p),https://aenetworks-insidecrime-rakuten.amagi.tv/playlist.m3u8,https://i.imgur.com/wvQYWsj.png,InsideCrime.us@UK,iptv-org
Series,Series,Judge Nosey (1080p),https://amg00514-noseybaxterllc-realnosey-cineverse-tqbpv.amagi.tv/playlist/amg00514-noseybaxterllc-realnosey-cineverse/playlist.m3u8,https://i.imgur.com/S4r98AB.png,JudgeNosey.us@US,iptv-org
Series,Series,Latina Clasicos,https://redirector.rudo.video/hls-video/plus226/latina2/latina2.smil/playlist.m3u8,https://i.imgur.com/q0dAWyj.png,LatinaClasicos.pe@SD,iptv-org
Series,Series,Maraya (1080p),https://shd-amg-fast.edgenextcdn.net/tx008/playlist.m3u8,https://shahid.mbc.net/mediaObject/d089a559-4f41-4def-a786-f98fcfbf0464?height=auto&width=288&croppingPoint=&version=1&type=png,Maraya.sa@HD,iptv-org
Series,Series,MBC Drama USA (1080p),https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-drama-usa/ea2f5db904aff224b7066e59c7f585a2/index.m3u8,https://i.imgur.com/g5PWnqp.png,MBCDramaUSA.us@SD,iptv-org
Series,Series,MBC Masr Drama (1080p),https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-masr-drama/567b703c19ede6598222de81b0e4508b/index.m3u8,https://media0070.elcinema.com/tvguide/1399_1.png,MBCMasrDrama.sa@SD,iptv-org
Series,Series,Mcleod's Daughters (1080p),https://amg00627-amg00627c5-samsung-nz-2807.playouts.now.amagi.tv/playlist/amg00627-banijayfast-mcleodsdaughters-samsungnz/playlist.m3u8,https://i.imgur.com/q4BBDzw.png,McLeodsDaughters.us@UK,iptv-org
Series,Series,Memorias TV Series (720p) [Geo-blocked],https://video.xtrematv.com:3633/live/memoriasserieslive.m3u8,https://i.imgur.com/ohCSMhY.png,MemoriasTVSeries.co@SD,iptv-org
Series,Series,Midsomer Murders (1080p),https://all3media-midsomer-1-us.roku.wurl.tv/playlist.m3u8,https://i.imgur.com/VFqfyfY.png,MidsomerMurders.us@SD,iptv-org
Series,Series,Mireasa (720p),https://stream1.antenaplay.ro/live/MireasaExtra/playlist.m3u8,https://i.imgur.com/k0VO0LH.png,Mireasa.ro@SD,iptv-org
Series,Series,MST3K (1080p),https://mst3k-roku.amagi.tv/playlist.m3u8,https://i.imgur.com/2LSdcga.png,MST3K.us@US,iptv-org
Series,Series,MV Mall DD (1080p),https://lb1-live-mv.v2h-cdn.com/hls/fdee/mvmalldd/mvmalldd.m3u8,https://i.imgur.com/ill1Ux6.png,DramaChannel.th@SD,iptv-org
Series,Series,Mythbusters (1080p),https://d2bog959vw5xq.cloudfront.net/playlist/amg00627-banijayfast-mythbusters-samsungau/playlist.m3u8,https://i.imgur.com/wzzjvcH.png,Mythbusters.us@UK,iptv-org
Series,Series,Nash Bridges Channel (1080p) [Geo-blocked],https://amg00353-amg00353c35-xumo-us-3804.playouts.now.amagi.tv/playlist.m3u8,https://images.pluto.tv/channels/666021cccb3ea10008406866/colorLogoPNG.png,NashBridges.us,iptv-org
Series,Entertainment;Series,New TV Comprehensive,https://indihuy.streamized.net/atm/DASH/newtvcomprehensive/manifest.mpd,https://images.maxstream.tv/sites/default/files/entry/0_wz2sim1e/landscape_carousel_xxhdpi.webp,NewTVComprehensive.id@SD,iptv-org
Series,Entertainment;Series,New TV Finance,https://indihuy.streamized.net/atm/DASH/newtvfinance/manifest.mpd,https://images.maxstream.tv/sites/default/files/entry/0_2xlnqlst/landscape_carousel_xxhdpi.webp,NewTVFinance.id@SD,iptv-org
Series,Entertainment;Series,New TV Variety,https://indihuy.streamized.net/atm/DASH/newtvvariety/manifest.mpd,https://images.maxstream.tv/sites/default/files/entry/0_emchwlj8/landscape_carousel_xxhdpi.webp,NewTVVariety.id@SD,iptv-org
Series,Series,Nosey (1080p),https://nosey-intl-1-samsungau.amagi.tv/playlist.m3u8,https://i.imgur.com/i5doCQK.png,Nosey.us@US,iptv-org
Series,Series,Novela Channel (720p) [Not 24/7],https://video1.getstreamhosting.com:1936/8284/8284/playlist.m3u8,https://i.ibb.co/V3pfjfB/novela-channel-telepack.jpg,NovelaChannel.ci@SD,iptv-org
Series,Series,Novelisima,https://stream.ads.ottera.tv/playlist.m3u8?network_id=2380,https://i.imgur.com/8dUS3Ih.png,Novelisima.us@SD,iptv-org
Series,Series,One TV Drama 3 (1080p),http://43.252.18.195:5080/live/streams/KoreanDrama.playlist.m3u8,https://i.imgur.com/wHtqMqB.png,OneTVDrama3.kh@SD,iptv-org
Series,Series,PBS Nature (1080p),https://d3mr43kyql7wgk.cloudfront.net/PBS_Nature.m3u8,https://i.imgur.com/Brry7cZ.png,PBSNature.us@SD,iptv-org
Series,Series,Persiana Series,https://onehls.persiana.live/hls/stream.m3u8,,PersianaSeries.fr@HD,iptv-org
Series,Series,"like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"" group-title=""Series"",PNC Drama (1080p)",https://d35j504z0x2vu2.cloudfront.net/v1/master/0bc8e8376bd8417a1b6761138aa41c26c7309312/pnc-drama/master.m3u8?ads.vf=S1kySuSK58S,https://i.imgur.com/Hg34mg3.png,PNCDrama.eg@SD,iptv-org
Series,Entertainment;Series,Rakuten VIKI,https://fd18f1cadd404894a31a3362c5f319bd.mediatailor.us-east-1.amazonaws.com/v1/master/04fd913bb278d8775298c26fdca9d9841f37601f/RakutenTV-eu_RakutenViki-1/playlist.m3u8,https://i.imgur.com/pbyd1g2.png,RakutenViki.us@Poland,iptv-org
Series,Entertainment;Series,Rakuten Viki (1080p),https://newidco-rakutenviki-2-eu.xiaomi.wurl.tv/playlist.m3u8,https://i.imgur.com/pbyd1g2.png,RakutenViki.us@Spain,iptv-org
Series,Entertainment;Series,Rakuten Viki (1080p),https://newidco-rakutenviki-1-us.roku.wurl.tv/playlist.m3u8,https://i.imgur.com/pbyd1g2.png,RakutenViki.us@US,iptv-org
Series,Series,Rotana Drama (1080p) [Geo-blocked],https://rotana.hibridcdn.net/rotananet/drama_net-7Y83PP5adWixDF93/playlist.m3u8,https://i.imgur.com/btnhPjZ.png,RotanaDrama.sa@SD,iptv-org
Series,Series,Roya Drama (1080p),https://playlist.fasttvcdn.com/pl/a2le4pbpa6rpzv147haf4w/drama/playlist.m3u8,https://i.imgur.com/V7I0MVf.png,RoyaDrama.jo@SD,iptv-org
Series,Series,RTL Crime HD (1080p),http://c3921155.edmonst.net/iptv/65C7UBRRW8GHQVYPH2MQT3SA/15178/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/5/5c/RTL_Crime_%28Netherlands%29_%282023%2C_stacked%29.svg,RTLCrime.de@HD,iptv-org
Series,Series,Serie Max,https://video1.getstreamhosting.com:1936/8330/8330/playlist.m3u8,https://i.imgur.com/GaRQXHT.png,SerieMax.ci@SD,iptv-org
Series,Series,Sony One Blacklist (1080p),https://06cb85ad6ccb4a6b97f561e62d16ad3f.mediatailor.us-west-2.amazonaws.com/v1/master/ba62fe743df0fe93366eba3a257d792884136c7f/LINEAR-822-FR-SONYONETHEBLACKLIST-LG_FR/playlist.m3u8,https://i.imgur.com/uJC8rXr.png,SonyOneBlacklist.fr@HD,iptv-org
Series,Series,Sony One Series Comedie (1080p),https://4f2a3e1ff5274297b115cf0f7da1c2cd.mediatailor.us-west-2.amazonaws.com/v1/master/ba62fe743df0fe93366eba3a257d792884136c7f/LINEAR-819-FR-SONYONESRIESCOMDIE-LG_FR/playlist.m3u8,https://i.ibb.co/ns4Md77B/FR-FAST-Plex-Comedy-TV-logo-dark.png,SonyOneSeriesComedie.fr@HD,iptv-org
Series,Series,Sony One Series Thriller (1080p),https://483a1e90c18641c9a6d27becd41ad892.mediatailor.us-west-2.amazonaws.com/v1/master/ba62fe743df0fe93366eba3a257d792884136c7f/LINEAR-821-FR-SONYONESRIESTHRILLER-LG_FR/playlist.m3u8,https://i.imgur.com/RVS8LDj.png,SonyOneSeriesThriller.fr@HD,iptv-org
Series,Series,Squirrel Dos (1080p),http://92.176.119.180:2095/play/a16q,https://i.imgur.com/BDv4ubA.png,Squirrel2.es@SD,iptv-org
Series,General;Series,Super TV (720p),http://wms.shared.streamshow.it/supertv/mp4:supertv/playlist.m3u8,https://i.imgur.com/hxF3yhw.png,SuperTV.it@SD,iptv-org
Series,Series,Survivor (1080p),https://amg00627-amg00627c16-samsung-nz-2811.playouts.now.amagi.tv/playlist/amg00627-banijayfast-survivor-samsungnz/playlist.m3u8,https://i.imgur.com/Zz9SgY8.png,Survivor.us@SD,iptv-org
Series,Series,The Asylum (1080p),https://d1i3g4v4xlfhad.cloudfront.net/The_Asylum.m3u8,https://i.imgur.com/dx9tt1B.png,TheAsylum.us@US,iptv-org
Series,Series,The Bob Ross Channel (1080p),https://bobross-xumous.cinedigm.com/midroll/amagi_hls_data_xumo-host-bobross-xumo/CDN/master.m3u8,https://i.imgur.com/gFHKCbZ.png,TheBobRossChannel.us@SD,iptv-org
Series,Comedy;Series,The Chat Show Channel (1080p),https://amg00426-littledotstudio-thechatshow-samsungnz-uqmtt.amagi.tv/playlist/amg00426-littledotstudio-thechatshow-samsungnz/playlist.m3u8,https://yt3.googleusercontent.com/aQ_vvywmcBt4X1SmeEMgT3uf7bb1Z__I9XVwabeg7RrSSEuIhswMlvwhyi0Wl4PlLHwXufLgOg=s900-c-k-c0x00ffffff-no-rj,TheChatShowChannel.uk@SD,iptv-org
Series,Comedy;Series,The Conners (1080p) [Geo-blocked],https://amg00353-amg00353c36-xumo-us-3803.playouts.now.amagi.tv/playlist.m3u8,https://provider-static.plex.tv/epg/cms/production/3acd803e-a5e3-430c-a34e-508123d2bd95/TheConners_1500x1000_Logo_Dark.png,TheConners.us@SD,iptv-org
Series,Series,The Johnny Carson Show (720p),https://aegis-cloudfront-1.tubi.video/475550ae-8708-46a5-a7c3-54acb3d91480/playlist.m3u8,https://i.imgur.com/KBTqpJ7.png,JohnnyCarsonTV.us@SD,iptv-org
Series,Series,The Walking Dead Universe (720p) [Geo-blocked],https://pb-7ien6yaxy2am1.akamaized.net/playlist.m3u8,https://i.imgur.com/IwJ5Pnc.png,TheWalkingDeadUniverse.us@SD,iptv-org
Series,Series,This Old House (1080p),https://thisoldhouse-2-us.roku.wurl.tv/playlist.m3u8,https://i.imgur.com/nrVLyE6.png,ThisOldHouse.us@SD,iptv-org
Series,Series,Tiny House Nation (1080p),https://6df6888a.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/Um9rdV9UaW55SG91c2VOYXRpb25fSExT/playlist.m3u8,https://i.imgur.com/ai1P06C.png,TinyHouseNation.us@SD,iptv-org
Series,Series,Top Crime [Geo-blocked],https://live3-mediaset-it.akamaized.net/content/hls_h0_clr_vos/live/channel(lt)/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Top_Crime_-_Logo_2013.svg/960px-Top_Crime_-_Logo_2013.svg.png,TopCrime.it@SD,iptv-org
Series,Series,True Crime Network+ (1080p) [Geo-blocked],https://amg00979-amg00979c1-firetv-us-3622.playouts.now.amagi.tv/playlist.m3u8,https://upload.wikimedia.org/wikipedia/en/thumb/8/8c/True_Crime_Network_logo.svg/960px-True_Crime_Network_logo.svg.png,TrueCrimeNetwork.us@SD,iptv-org
Series,Series,True Crime UK (1080p),https://b6cca454.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/U2Ftc3VuZy1nYl9UcnVlQ3JpbWVVS2Zyb21DQlNSZWFsaXR5X0hMUw/playlist.m3u8,https://i.imgur.com/LK2NFst.png,TrueCrime.uk@SD,iptv-org
Series,Series,TV Series 1 As Panteras (480p),https://stmv1.srvif.com/tvserie/tvserie/playlist.m3u8,https://i.imgur.com/Ff5mj0o.png,TVSeries.br@SD,iptv-org
Series,Series,TVE Star (576p),https://rtvelivestream-rtveplayplus.rtve.es/rtvesec/int/star_main_576.m3u8,https://i.ibb.co/j98NY8Mr/starcolor.png,TVEStar.es@SD,iptv-org
Series,Series,TVE Star HD (1080p),https://rtvelivestream-rtveplayplus.rtve.es/rtvesec/int/star_main_1080.m3u8,https://i.ibb.co/j98NY8Mr/starcolor.png,TVEStar.es@HD,iptv-org
Series,Series,TVI Ficção (720p),https://video-auth2.iol.pt/live_tvi_ficcao/live_tvi_ficcao/edge_servers/tvificcao-720p/playlist.m3u8,https://cdn.iol.pt/img/logostvi/branco/tvificcao.png,TVIFiccao.pt@SD,iptv-org
Series,Series,U&Alibi (576p),http://92.114.85.72:8000/play/a0bi,https://i.imgur.com/uazjv8g.png,UAlibi.uk@SD,iptv-org
Series,Series,Universal Crime (1080p),https://xumo-xumoent-vc-107-xmuvk.fast.nbcuni.com/live/master.m3u8,https://i.imgur.com/OwSlGMu.png,UniversalCrime.us@East,iptv-org
Series,Series,Unsolved Mysteries (720p),https://d31z96rdrmwfsp.cloudfront.net/master.m3u8,https://i.imgur.com/De3khrX.png,UnsolvedMysteries.us@US,iptv-org
Series,Series,XPTV US (720p),https://janus.xpbroadcasting.com:8443/hls/xptvUS.m3u8,https://i.imgur.com/1m7kDmc.png,XPTVUS.es@SD,iptv-org
Series,Entertainment;Series,Zee Alwan (576p) [Not 24/7],https://tgn.bozztv.com/gin-dvrfl05/ga-zeealwan/index.m3u8,https://i.imgur.com/OLuCox7.png,ZeeAlwan.ae@SD,iptv-org
Series,Series,Zee Cafe HD (1080p),http://103.229.254.25:7001/play/a0cx/index.m3u8,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_ZEE_CAFE_HD/images/LOGO_HD/LOGO_HD_image.png,ZeeCafe.in@HD,iptv-org
Series,Series,Zylo Fréquence Novelas (1080p),https://d20oth1416y9a1.cloudfront.net/playlist/amg00711-zylofast-frequencenovelas-rakutenus/playlist.m3u8,https://i.imgur.com/fEjNAps.png,FrequenceNovelas.fr@SD,iptv-org
Series,Series,Zylo Todo Novelas (1080p),https://dtsszjrztq9ti.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-yshah5p4v45g1/ToDoNovelas_ES.m3u8,https://i.imgur.com/NuYwGok.png,TodoNovelas.es@SD,iptv-org
Series,Series,Мир Сериала (576p),http://31.148.48.15/Mir_Seriala/index.m3u8,https://i.imgur.com/uzj7wVp.png,MirSeriala.ru@SD,iptv-org
Series,Series,НТВ Сериал (576p),https://cdn.ntv.ru/th_serial/playlist.m3u8,https://i.imgur.com/QdVa8tl.png,NTVSeries.ru@SD,iptv-org
Series,Series,НТВ Хит (576p),https://cdn.ntv.ru/th_hit/playlist.m3u8,https://i.imgur.com/FfKBvz5.png,NTVHit.ru@SD,iptv-org
Series,Series,Сапфир (720p),http://31.148.48.15/Sapfir_HD/index.m3u8,https://i.imgur.com/NMOBvle.png,Saphire.ru@SD,iptv-org
